,smiles,are_tox
477,[Br-].CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=C1C=CC=C3,0
2035,CO\C=C(\C(=O)OC)C1=CC=CC=C1OC2=CC(OC3=CC=CC=C3C#N)=NC=N2,1
6593,COC1=CC=C(C)C=C1N,0
5788,CCCCCCCCCC(C)=O,0
5742,C1=CC2=CC=CC=C2C=C1,0
5567,[Na+].F[B-](F)(F)F,0
1202,OS(O)(=O)=O.CCCCCC(C)N.CCCCCC(C)N,0
2626,CC1=CC=CC=C1[N+]([O-])=O,0
5765,CCCC(=O)C(C)=O,0
6894,CSC1=NN=C(C(=O)N1N)C(C)(C)C,0
1970,CNC1=CC=C(C=C1)[N+]([O-])=O,0
3110,[NH4+].[O-]C(=O)CS,0
4018,CC1=CC=C(C=C1Cl)[N+]([O-])=O,0
2151,CCN(CC)C1=CC=C(N)C=C1,1
3687,NC1=CC=CC2=C(N)C=CC=C12,1
4916,C=CCSSCC=C,0
1997,CCC(C)C1=CC(=CC(=C1OC(=O)OC(C)C)[N+]([O-])=O)[N+]([O-])=O,1
4033,CC1=CC=NC=C1,0
7025,C1C2OC2C3C4CC(C5OC45)C13,0
3054,CCCCOCCOC(=O)C1=CC=CC=C1C(=O)OCCOCCCC,0
1248,COC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)C2=NC(N)=N1,0
2192,Cl.Cl.NC1=CC=C(C=C1Cl)C2=CC(Cl)=C(N)C=C2,1
2712,CCCCCCCCCCCO,0
992,CC1=NC2=CC(Cl)=CC=C2C=C1,0
2190,CC1=CC(=CC=C1O)C(C)(C)C2=CC(C)=C(O)C=C2,1
4670,CC(C)CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCC(C)C,0
5142,ClC1=NC(Cl)=C(Cl)C(Cl)=C1Cl,1
5984,CC=CC(O)=O,0
3762,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,0
3597,CCOP(=O)(OCC)OCC,0
4711,Cl.[H][C@@]12C=C[C@H](O)[C@@H]3OC4=C(OC)C=CC5=C4[C@]13CCN(C)[C@@H]2C5,1
1318,[H][C@@]1(O)CS[C@@]([H])(OC2=CC=C3C(C)=CC(=O)OC3=C2)[C@]([H])(O)[C@@]1([H])O,0
1863,CC(C)(C)C1=CSC(=N1)C2=CC3=C(O2)C=CC(OCC4=CC=CC=C4CC(O)=O)=C3,1
2343,CCOC1=CC(OCC)=C(C=C1OCC)C(C)=O,0
2449,S1C=CC=C1C2=CC=C(S2)C3=CC=CS3,1
2136,CC(=O)NC1=CC=C(C)C=C1,0
1065,CN1CCC[C@@H]1C2=CN=CC=C2,0
5868,CC(C)C(=O)OCC=CC1=CC=CC=C1,0
7108,OCC1=CC=CN=C1,0
4227,NC1=C(Cl)C=C(Cl)C=C1[N+]([O-])=O,1
2621,CN(C)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,1
77,CC(C)(C)C1CCC(CC2=C(O)C(=O)C3=CC=CC=C3C2=O)CC1,1
2898,CC=CC(O)=O,0
4820,OC1=CC=CC2=CC=CC=C12,1
1314,[H][C@]12OC[C@@H](O)[C@@]1([H])OC[C@@H]2O,0
5947,CC(COC1=CC=CC=C1)NN,0
6256,CCN(CC)C1CCCCC1,0
872,Cl.CC(CN(C)C)C(C)(O)CC1=CC=C(Cl)C=C1,0
3850,COCC1=NN=C(N1C2=C(Cl)C(Cl)=CC3=C2NC(=O)C(=O)N3)C4=C[N+]([O-])=CC=C4,0
5468,[Br-].CCC[N+](CCC)(CCC)CCC,0
5951,CC(C)(O)C#CC(C)(C)O,0
6849,COC(=O)CC1=C2C=CC=CC2=CC=C1,0
2965,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,0
3391,NC1=NC(=NC(N)=N1)C2=CC=CC=C2,0
5415,C1OC1C2CCC3OC3C2,0
2560,[Ca++].CCC([O-])=O.CCC([O-])=O,0
7016,NS(=O)(=O)C1=CC=CC=C1Cl,0
2635,CC1=C(OCCCC(O)=O)C=CC(Cl)=C1,0
5256,CCNC1=NC(N)=NC(Cl)=N1,0
3530,CC(C)C1(O)CCC(C)=CC1,0
375,NC1=CC=C(N)C=C1,1
1908,CC(C)C(NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2,0
4429,OCC1=CC=CO1,0
6200,CCCCCCCCCCCCC1CO1,0
7159,NC(=S)C1=C(Cl)C=CC=C1Cl,0
4027,CC1=CC=CC(N)=C1C,0
1604,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,0
1118,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(OC)C=C4,1
3677,CCOC(N)=O,0
3490,CC(C)=CCOC(=O)C1=CC=CC=C1,0
6964,CCN1C(NC2=CC=C(OCCN3CCCCC3)C=C2)C4=C(C=CC=C4)C1=O,0
2958,[O-][N+](=O)C1=C(C=O)C=CC=C1,0
1994,[O-][N+](=O)C1=CC=C(NC2=CC=CC=C2)C=C1,0
7103,OCC(O)COCC=C,0
6229,CCCCN(CCCC)CCCCCCN(CCCC)CCCC,0
2376,CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,0
6559,N#CC1=CC=NC=C1,0
1342,CC(=O)OC1=CC=CC(C)=C1,0
320,Cl.COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C3CCCO3,1
1619,OC(=O)CCC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2,0
3713,CN(CC1=CC2=C(C=C1)N=C(C)NC2=O)C3=CC=C(S3)C(=O)N[C@@H](CCC(O)=O)C(O)=O,0
6556,N#CC1=CC(=CC=C1)C#N,0
2060,[O-][N+](=O)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl,1
2219,CCCCNC(=O)N1C(NC(=O)OC)=NC2=C1C=CC=C2,0
1673,NCCC(O)(P(O)(O)=O)P(O)(O)=O,0
6038,CC1=CC=C2C=CC=NC2=C1,0
260,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N2N=CC(=O)NC2=O,0
6325,ClC(=O)OCC1=CC=CC=C1,0
2039,OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,1
4785,CC(CCC=C(C)C)CC(O)=O,0
901,Cl.CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC2=CC=C(OC)C=C2,0
3744,CC(=O)O[C@H]1[C@@H]2OC(=O)[C@H](OC(C)=O)[C@@H]2OC1=O,1
2026,[Na+].CCOC1=CC(=CC=C1)N2C=C(N=C2C3=CC=C(C)C=C3)C(=O)N4CCN(CC4)C5=CC6=CC=CC=C6C(=C5)C([O-])=O,1
4234,NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(N)C=C2,0
1917,Cl[V](Cl)(C1C=CC=C1)C2C=CC=C2,1
1828,CC(=O)OC(OC(C)=O)C1=CC=C(O1)[N+]([O-])=O,1
1573,CC1=CC=CC(C)=C1NC(=O)CN2CCCC2=O,0
4415,CCC(C)C1=CC=C(O)C=C1,0
4749,CN(N=O)C(N)=O,0
6853,O=C(OC1=CC=CC=C1)C2=CC=CC=C2,0
4654,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,0
4208,NC1=CC=C(F)C=C1F,0
4627,CC(Br)C(O)=O,0
224,[Br-].[Br-].C[N@@+]1(CCF)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(O)(C3=CC=CC=C3)C4=CC=CC=C4,0
723,CC1=CC=C(O)C=C1,0
6426,CN(C)CCCNCCC#N,0
1141,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2,1
5529,[Na+].[O-][N+]([O-])=O,0
5764,CC(C)CC(=O)C(C)=O,0
5554,[Na+].CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O,0
6795,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,0
2762,CCC(C)(C)C1=CC=C(O)C=C1,0
846,Cl.CCN(CC)CCNC(=O)COC1=CC=C(OC)C=C1,0
4289,CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C2=C(ON=C2)C3CC3,0
5560,[Na+].[O-]C(=O)C(Cl)(Cl)Cl,0
5042,CC1=NC=CN1,0
2551,CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,1
5725,C=CCCC#N,0
2928,CC1=C(OCC(O)=O)C=CC(Cl)=C1,0
117,[Na+].[Na+].[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]3(C)C2=CC(=O)[C@]4([H])[C@@]5(C)CC[C@H](OC(=O)CCC([O-])=O)C(C)(C)[C@]5([H])CC[C@@]34C)C([O-])=O,1
645,CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C2=CC=CC=C2)C(C)C,0
5966,CC(O)CO,0
3,[Br-].CCCCCCCCCCCCCC[N+](C)(C)C,1
4170,CN(C)CC1=CC=CC=C1,0
5851,CC(C)(CO)COC(=O)C(C)(C)CO,0
467,[H][C@@]12CCCC[C@@]13CCN(CC=C)[C@@H]2CC4=C3C=C(O)C=C4,0
5,CC(C)OC(=O)C1=C(C)NC(N)=C(C1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OC3CN(C3)C(C4=CC=CC=C4)C5=CC=CC=C5,1
5342,CCCCCCCCCCCCCCCCCC(O)=O,0
919,Cl.C1CN2C[C@@H](N=C2S1)C3=CC=CC=C3,0
2595,NC1=CC=C(NC2=CC=CC=C2)C=C1,1
4324,COC1=C(C2=C(C=C1)C(=CC=C2)C(=S)N(C)CC(O)=O)C(F)(F)F,0
1063,CN1C=NC2=C1C(=O)NC(=O)N2C,0
2590,ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl,0
242,OC1=C(C2CC(CC3=C2C=CC=C3)C4=CC=C(C=C4)C5=CC=C(Br)C=C5)C(=O)SC6=CC=CC=C16,1
6237,CCCCOCNC(=O)C=C,1
1160,CC(C)C1=C(OI)C=C(C)C(=C1)C2=CC(C(C)C)=C(OI)C=C2C,0
2870,OCC(Br)CBr,0
3735,O=C=NC1=CC=C(CC2=CC=C(C=C2)N=C=O)C=C1,0
6550,OC1(CCCCC1)C#N,0
2397,[Na+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C=C1,0
3517,CC(=O)OC1(CCN(CCC2=CC=CC=C2)CC1)C3=CC=CC=C3,0
3421,CCCCOC(=O)C(C)CC,0
2563,[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C2=CC=C(C=C2)C(=C3C=CC(C=C3)=[N+](CC)CC4=CC(=CC=C4)S([O-])(=O)=O)C5=C(C=C(O)C=C5)S([O-])(=O)=O,0
5622,BrC1=C(Br)C(Br)=C(Br)C(OC2=CC(Br)=C(Br)C(Br)=C2Br)=C1,0
1605,COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N(C)C,0
6907,O=C1CCC(=O)O1,0
2324,CS(O)(=O)=O.CC1=NC=CN1C2=CC=C(SC3=CC=CC(=C3)C4(CCOCC4)C(N)=O)C=C2,1
2709,CCCC[Sn](Cl)(Cl)Cl,1
6860,CCOC(=O)CC1(C)OCC(C)O1,0
1312,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,1
3448,COCCOCCOCCO,0
3812,[Li+].OC(=O)C1=CC(=CC(=C1)S(O)(=O)=O)C([O-])=O,0
6085,CC1=NC(N)=CC=C1,0
6659,CC(=O)O[Al](O)O,0
2362,[Na+].[Na+].OC1=C(\N=N\C2=CC=CC=C2)C3=C(C=C(C=C3C=C1)S([O-])(=O)=O)S([O-])(=O)=O,0
1975,CC(C)[C@@H](NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C2=CC(OC3=CC=CC=C3)=CC=C2,0
3514,CCCCCCCCCCCC(C)=O,0
1761,CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I)C2=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C2I,0
5401,O=CC1=CC=CC=C1,0
2739,COP(=O)(OC)OC=C(Cl)Cl,1
5637,CCCCCCBr,0
6985,O=NN1CCCC1,0
2472,ClC1=CC=CC(Cl)=C1N2C(=O)CC3=C2C=CC=C3,1
4007,CC(=C)[C@H]1CCC(C)=CC1,0
4718,CC1=C(OCCCC(O)=O)C=CC(Cl)=C1,0
1493,OC(=O)CCCCCCCC(O)=O,0
4206,FC1=CC=C(Br)C=C1,0
2158,CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,1
1169,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO,0
6469,COC1=CC(Br)=CC=C1,0
232,O.O.O.[Na+].[Na+].NC1=C(CC([O-])=O)C=CC=C1C(=O)C2=CC=C(Br)C=C2.NC3=C(CC([O-])=O)C=CC=C3C(=O)C4=CC=C(Br)C=C4,0
66,Cl.[H][C@]12C[C@@]3([H])[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C4=C([C@H]2O)C(Cl)=CC=C4O,0
1603,CCS(=O)(=O)C1=CC=C(OC)C(=C1)C(=O)OC,0
3283,[Na+].[O-]N=O,0
3596,CCOC1=CC=C(NC(C)=O)C=C1,0
4632,CC(C)=CCCC(C)(OC(=O)C1=CC=CC=C1)C=C,0
125,COC1=CC(C)=NN1C2=NC(OC)=CC(C)=N2,0
5350,O=C(OC1=CC=CC=C1)C2=CC=CC=C2,0
1296,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,0
1976,CO\N=C(\C1=NOCCO1)C2=C(OC3=C(F)C(OC4=C(Cl)C=CC=C4)=NC=N3)C=CC=C2,1
6470,COC1=CC(C)=CC=C1C(C)C,0
6421,CCCCCCCCCCCCN(C)C,0
2075,C1=CC2=CC=C3C=C4C(C=CC5=CC=CC=C45)=CC3=C2C=C1,1
4580,CC(=O)C1=CC=C(O)C=C1,0
5750,C1=CC=NC=C1,0
6764,CCCCCCCCCC(=O)OC,0
3086,O.O.OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C3=CC(O)=C(O)C=C3,1
6216,CCCCCCCCCCO,0
3345,CCCCCCCCCCCCCO,0
6399,ClCCCCl,0
5870,CC(C)C(=O)OCCOC1=CC=CC=C1,0
2797,CCCCOP(=O)(OCCCC)OCCCC,0
918,Cl.NC(=N)NC(=N)NCCC1=CC=CC=C1,1
1646,NS(=O)(=O)C1=CC=C(C=C1)N2CCCCS2(=O)=O,0
5122,Cl.N[C@@H](CCC(O)=O)C(O)=O,0
5126,Cl[Zn]Cl,0
4978,CC(C)CCCCCCC1=CC=C(OCCOCCO)C=C1,0
5431,CC1=CC(O)=CC(C)=C1Cl,0
4621,[Ni++].[CH-]1C=CC=C1.[CH-]2C=CC=C2,0
364,FC1=CC=C(C=C1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)C4=CC=CC=C4,1
3287,[NH4+].CC1=C(C)C(=CC=C1)S([O-])(=O)=O,0
2125,BrC1=C2C=CC=CC2=C(Br)C3=CC=CC=C13,1
4123,ClC=C(Cl)Cl,0
4569,OC(=O)C1CCN(CC1)C2=C(NC(=O)NC(=O)C3=CC(F)=C(F)C=C3Cl)C=C(F)C=C2,0
525,[Na+].[O-]C(=O)COC1=NN(CC2=CC=CC=C2)C3=C1C=CC=C3,0
4821,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,0
55,SCC(=O)NC1=CC=CC=C1,0
638,CC(C)(C)NCC(O)COC1=C(OCC2CCCO2)C=CC=C1,0
302,Cl.CC(C)(N)CC1=CC=C(Cl)C=C1,0
2766,CC(CCO)CCCC(C)(C)O,0
5811,CC\C=C\CCCCCCCCCCOC(C)=O,0
1276,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl,0
6708,CCOC(=O)CC(C(C)=O)C(C)=O,0
4720,ClC1=C(Cl)C(Cl)=C(Cl)C=C1,0
2055,O.O.O.[K+].[K+].[O-]C(=O)C1O[Sb]2OC(C(O[Sb]3OC1C(=O)O3)C([O-])=O)C(=O)O2,1
5376,CCCC1CCC(=O)O1,0
5145,CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C,0
4432,COCCO,0
3644,CN(C)C(C)=O,0
4143,CCOP(=S)(OCC)SCSC1=C(Cl)C=CC(Cl)=C1,0
2878,C1CCNCC1,0
4202,FC(F)(F)C1=CC(=CC=C1)C(=O)CC2=CC=C(C=C2)C#N,0
5175,CN(C)C1=CC=CC=C1,0
2286,Cl.NNC1=CC=CC=C1,1
2261,C[C@](O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F,1
5240,NC(=S)NC1=C2C=CC=CC2=CC=C1,0
2296,CCC1=CC2=C(S1)N3C(C)=NN=C3CN=C2C4=CC=CC=C4Cl,0
5932,CCC(C)OC(C)CC,0
1753,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,0
5197,COC1=CC=C(C=C1)C(C)=O,0
1968,COP(=O)(OC)O\C(=C/Cl)C1=C(Cl)C=C(Cl)C(Cl)=C1,1
6224,CCCCCCCOC(C)=O,0
3117,CC(O)COC(=O)C=C,1
2393,CCCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1,0
523,[Na+].[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC([O-])=O)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,0
5524,[Na+].[Na+].CC1=CC(C)=C(C=C1C)\N=N\C2=C(O)C(=CC3=C2C=CC(=C3)S([O-])(=O)=O)S([O-])(=O)=O,0
3900,CC(C)(C)C=C,0
6673,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0
4699,CCCCCCCC\C=C/CCCCCCCCO,0
5585,[NH4+].[NH4+].[O-]S(=O)(=O)OOS([O-])(=O)=O,0
6321,ClC(=O)C1=CC=CC=C1,0
3122,CCCCC(CC)COC(=O)CS,0
4156,OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,0
1969,[H][C@]12[C@H]3C[C@H](C=C3)[C@@]1([H])[C@@]4(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C4(Cl)Cl,0
671,CC(C)NCC(O)COC1=C(CC=C)C=CC=C1,0
4188,COC1=CC=C(N)C(=C1)[N+]([O-])=O,0
666,CC(C)NC[C@@H](O)COC1=CC=C(CC(N)=O)C=C1,0
6206,CCCCCCCCCCCCCCCCCCCl,0
1887,CC(C)N1C(=O)N(CSC1=NC(C)(C)C)C2=CC=CC=C2,0
3266,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]3([H])[C@@]4([H])CCC(=O)C=C4CC[C@@]23[H],1
280,CC1=NC=C(N1CC(O)CCl)[N+]([O-])=O,0
1719,CCC(=O)NC1=CC=C(O)C=C1,0
2947,CC1=C(NC(=N)NC(N)=N)C=CC=C1,0
4455,ON=C1C=CC(C=C1)=NO,1
899,Cl.COC1=CC(=CC(OC)=C1OC)C(CCCN(C)CCC2=CC(OC)=C(OC)C=C2)(C#N)C(C)C,0
6031,CC1=CC(O)=C(C)C=C1,0
6941,O=C1NN=CC2=CC=CC=C12,0
6090,CC1=C(C)C=CC=C1,0
760,CCC(C(=O)OCCN1CCOC(C1C)C2=CC=CC=C2)C3=CC=CC=C3,0
1906,[Na+].CCCCCCCCCC(CC)C1=CC=C(C=C1)S([O-])(=O)=O,1
4042,CC1=CCC2CC1C2(C)C,0
3823,[Na+].NC1=C(C=C(Br)C2=C1C(=O)C3=C(C=CC=C3)C2=O)S([O-])(=O)=O,1
4138,OC(=O)COC1=C(Cl)C=C(Cl)C=C1,0
3818,[Na+].[O-]Br(=O)=O,0
4300,CCOC(=O)CCCCCCCCC(=O)OCC,0
5569,[Na+].NC1=CC=C(C=C1)S([O-])(=O)=O,0
6196,CCCCCCCCCCCC1=CC=CC=C1,0
2593,CCOC(=O)C(=C)C#N,0
4164,OC(CCl)CCl,0
3031,[Na+].[Na+].[H][C@@]12C[C@H](C)[C@](O)(C(=O)COP([O-])([O-])=O)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])CCC4=CC(=O)C=C[C@]34C,0
5971,CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2,0
3579,CCCCCCCCCCCC#N,0
2832,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl,0
5449,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1,0
3472,[Na+].CC1=CC=C(N=NC2=C(O)C=CC(N=NC3=CC=C(C=C3)S([O-])(=O)=O)=C2O)C(C)=C1,0
137,C[C@@H]1CC(=O)NN=C1C2=CC=C(NN=C(C#N)C#N)C=C2,0
4892,C[Si](NC1CCCCC1)(NC2CCCCC2)NC3CCCCC3,0
2180,[O-][N+](=O)C1=C(Cl)C=CC(C=O)=C1,1
2128,C1CCCNCC1,0
3177,[Na+].OC1=CC=C(C=C1)C2(OS(=O)(=O)C3=C2C=CC=C3)C4=CC=C([O-])C=C4,0
4854,[Na+].CCC1(C(=O)NC([O-])=NC1=O)C2=CC=CC=C2,0
4637,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
5115,O.Cl.Cl.CCCN[C@H]1CCC2=C(C1)SC(N)=N2,0
6247,CCCSP(=O)(OCC)SCCC,0
4261,CC1=CC(=C(N)C=C1)[N+]([O-])=O,0
4344,CC(C)C1=NC(=O)C=C(C)N1,0
1331,CC(=O)N[C@@H](CCC(O)=O)C(O)=O,0
2017,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C(O)=CC(O)=C3,1
4542,CC(C)(C)C1=CC=C(OCC2CO2)C=C1,0
2482,C1CC2=CC=CC=C2NC3=CC=CC=C13,0
1358,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,0
6241,CCCCSCCCC,0
1329,CC(N(C)C)C(=O)C1=CC=CC=C1,0
7057,OCC(O)C1=CC=CC=C1,0
2150,C=CC(=O)OCCCCCCOC(=O)C=C,1
4530,CC(=C)C(=O)OCCOC1=CC=CC=C1,0
2122,CSCCCN=C=S,1
4673,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,0
3981,CC(CN)CCCN,0
1252,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,0
3278,COP(=S)(NC(C)C)OC1=C(C=C(C)C=C1)[N+]([O-])=O,0
3374,CO[Si](CCCOC(=O)C(C)=C)(OC)OC,0
2814,CN(C)C1CCCCC1,0
4719,CC(C)OC(=O)COC1=C(Cl)C=C(Cl)C=C1,0
1848,F[P-](F)(F)(F)(F)F.CCCCCCCCCCN1C=C[N+](C)=C1,1
4858,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C([O-])=O,0
3037,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,0
388,OC1=CC=C(C=C1)C(=O)NN=CC2=CC=C(O2)[N+]([O-])=O,1
235,[Na+].[H][C@]12COC(C)(C)O[C@@]1([H])[C@]3([H])OC(C)(C)O[C@@]3(O2)C([O-])=O,0
1077,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,0
1984,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]3([H])C4=C(C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]23[H])C=C(O)C=C4,1
4363,O=C1NC2=C(C=CC=C2)C(=O)O1,0
3962,CC(C)CC(=O)CC(C)C,0
770,CCCC1=CC(=CC=N1)C(N)=S,0
2165,C(OC1=CC=C(C=C1)N(CC2CO2)CC3CO3)C4CO4,1
4533,C1=CC=C2C=NN=CC2=C1,0
673,COC(C)(C)CCCC(C)C\C=C\C(C)=C\C(=O)OC(C)C,0
249,[O-][N+]([O-])=O.C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C3=CC=CC=C3,0
1574,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,0
6238,CCCCON=O,0
3419,CCOC(=O)C(C)OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1,0
2081,F[P-](F)(F)(F)(F)F.CCCCCCCCN1C=C[N+](C)=C1,1
1823,CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,1
6626,NCCN1CCOCC1,0
6848,COC(=O)CC1=CC=CC=C1,0
4544,CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C,0
5565,[Na+].COC1=NN(C(=O)[N-]S(=O)(=O)C2=C(OC(F)(F)F)C=CC=C2)C(=O)N1C,0
716,COP(=S)(OC)OC1=CC(C)=C(SC)C=C1,0
6905,CC1CC(=O)O1,0
6683,CC1=CC=CC(C(O)=O)=C1[N+]([O-])=O,0
2048,OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1,1
5997,CC1=CC(=O)NO1,0
5264,NCCNCCN,0
4178,COC(=O)C1CC(=O)C(CC1=O)C(=O)OC,0
4809,OB(O)O,0
2724,COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,0
6474,CCCOC(=O)CC1=CC(OC)=C(OCC(=O)N(CC)CC)C=C1,0
1460,[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@]2(NC(=O)CC3=CC=CS3)OC)C(O)=O,0
5989,CC1=CC(O)CC(C)(C)C1,0
1668,CCOC(=O)C(O)C1=CC=CC=C1,0
2756,OC(=O)CCCCCCCCC(O)=O,0
2000,OC1OC(=O)C(Cl)=C1C(Cl)Cl,1
4571,CCCCCCCC\C=C/CCCCCCCC(N)=O,0
4613,[Co++].CC([O-])=O.CC([O-])=O,1
404,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CN1CCCN=C1\C=C\C2=CC=CS2,1
384,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0
6433,CN(C)N,0
2152,CN1CSC(=S)N(C)C1,1
1633,OS(O)(=O)=O.OS(O)(=O)=O.NC(=N)NCCN1CCCCCCC1,0
6563,CCOC(=O)CC#N,0
5580,[Na+].CC(C)C1=CC=C(C=C1)S([O-])(=O)=O,0
