description,has_signal
Q5DTT1|EUKARYA|NO_SP|2,0
Q9Y530|EUKARYA|NO_SP|2,0
Q8N414|EUKARYA|NO_SP|0,0
Q9Y3C6|EUKARYA|NO_SP|0,0
Q99KP6|EUKARYA|NO_SP|2,0
Q9H0R1|EUKARYA|NO_SP|1,0
Q13568|EUKARYA|NO_SP|0,0
P17256|EUKARYA|NO_SP|0,0
P47929|EUKARYA|NO_SP|2,0
Q03112|EUKARYA|NO_SP|2,0
Q9NRN9|EUKARYA|NO_SP|1,0
P42345|EUKARYA|NO_SP|2,0
Q9LS24|EUKARYA|NO_SP|0,0
P97460|EUKARYA|NO_SP|1,0
Q9H1P3|EUKARYA|NO_SP|1,0
Q01804|EUKARYA|NO_SP|0,0
Q940L4|EUKARYA|NO_SP|2,0
Q9SZD4|EUKARYA|NO_SP|0,0
P48484|EUKARYA|NO_SP|0,0
Q08655|EUKARYA|NO_SP|1,0
Q9UIS9|EUKARYA|NO_SP|0,0
P14908|EUKARYA|NO_SP|2,0
P18588|EUKARYA|NO_SP|0,0
Q6NNL9|EUKARYA|NO_SP|0,0
H2KYU6|EUKARYA|NO_SP|2,0
P54845|EUKARYA|NO_SP|0,0
P16554|EUKARYA|NO_SP|2,0
Q8L7U4|EUKARYA|NO_SP|2,0
P32499|EUKARYA|NO_SP|2,0
P32243|EUKARYA|NO_SP|2,0
O75928|EUKARYA|NO_SP|2,0
P60900|EUKARYA|NO_SP|0,0
A4Z6H1|EUKARYA|NO_SP|0,0
P24483|EUKARYA|NO_SP|0,0
O95239|EUKARYA|NO_SP|2,0
A0A0P0WQ90|EUKARYA|NO_SP|0,0
Q9V5M3|EUKARYA|NO_SP|0,0
P0DKB8|EUKARYA|NO_SP|2,0
Q9Y6D9|EUKARYA|NO_SP|1,0
Q9D2Y4|EUKARYA|NO_SP|1,0
P30952|EUKARYA|NO_SP|1,0
Q9FX36|EUKARYA|NO_SP|2,0
Q9C6U1|EUKARYA|NO_SP|2,0
P10676|EUKARYA|NO_SP|1,0
Q5ZEP9|EUKARYA|NO_SP|2,0
Q0JD85|EUKARYA|NO_SP|0,0
F4IDB2|EUKARYA|NO_SP|2,0
Q04364|EUKARYA|NO_SP|2,0
P51023|EUKARYA|NO_SP|2,0
P17220|EUKARYA|NO_SP|0,0
Q801P7|EUKARYA|NO_SP|0,0
O17894|EUKARYA|NO_SP|0,0
P63242|EUKARYA|NO_SP|2,0
P51812|EUKARYA|NO_SP|2,0
Q39084|EUKARYA|NO_SP|0,0
O75439|EUKARYA|NO_SP|0,0
Q9S9Z2|EUKARYA|NO_SP|2,0
Q9LVA9|EUKARYA|NO_SP|0,0
P36014|EUKARYA|NO_SP|2,0
P47031|EUKARYA|NO_SP|2,0
P97411|EUKARYA|NO_SP|1,0
Q9SU05|EUKARYA|NO_SP|1,0
Q8BZT9|EUKARYA|NO_SP|1,0
Q9V5M6|EUKARYA|NO_SP|0,0
Q8N5Y2|EUKARYA|NO_SP|1,0
P15650|EUKARYA|NO_SP|0,0
Q8BWN8|EUKARYA|NO_SP|0,0
A0MES8|EUKARYA|NO_SP|0,0
Q9JLJ3|EUKARYA|NO_SP|2,0
A0A0N7KJT8|EUKARYA|NO_SP|0,0
P34440|EUKARYA|NO_SP|1,0
O65502|EUKARYA|NO_SP|0,0
Q9FX31|EUKARYA|NO_SP|2,0
P0DMV8|EUKARYA|NO_SP|2,0
Q10KL8|EUKARYA|NO_SP|0,0
Q20716|EUKARYA|NO_SP|2,0
Q9GSF8|EUKARYA|NO_SP|0,0
Q7KQZ4|EUKARYA|NO_SP|0,0
Q9M2D9|EUKARYA|NO_SP|2,0
Q6I621|EUKARYA|NO_SP|0,0
Q3U108|EUKARYA|NO_SP|1,0
Q8BXQ6|EUKARYA|NO_SP|2,0
G5EFZ3|EUKARYA|NO_SP|1,0
P57764|EUKARYA|NO_SP|2,0
G5ED47|EUKARYA|NO_SP|0,0
Q94234|EUKARYA|NO_SP|2,0
Q54PN9|EUKARYA|NO_SP|2,0
P26584|EUKARYA|NO_SP|1,0
P23291|EUKARYA|NO_SP|1,0
O64948|EUKARYA|NO_SP|2,0
P16050|EUKARYA|NO_SP|0,0
Q99732|EUKARYA|NO_SP|0,0
P28321|EUKARYA|NO_SP|2,0
A0A0P0X0C0|EUKARYA|NO_SP|2,0
Q9M2V1|EUKARYA|NO_SP|1,0
P79135|EUKARYA|NO_SP|0,0
Q9SQX9|EUKARYA|NO_SP|0,0
O35710|EUKARYA|NO_SP|0,0
P34283|EUKARYA|NO_SP|2,0
Q9XH37|EUKARYA|NO_SP|0,0
O00182|EUKARYA|NO_SP|0,0
Q9ZVP5|EUKARYA|NO_SP|0,0
Q69ZX6|EUKARYA|NO_SP|0,0
Q9C7U7|EUKARYA|NO_SP|2,0
Q6AT41|EUKARYA|NO_SP|2,0
Q96P20|EUKARYA|NO_SP|0,0
Q92621|EUKARYA|NO_SP|2,0
Q66HC5|EUKARYA|NO_SP|2,0
P39705|EUKARYA|NO_SP|1,0
Q5VRM0|EUKARYA|NO_SP|0,0
Q9FI53|EUKARYA|NO_SP|0,0
P20821|EUKARYA|NO_SP|0,0
O14558|EUKARYA|NO_SP|0,0
P10749|EUKARYA|NO_SP|1,0
Q9SAR1|EUKARYA|NO_SP|2,0
Q9ULD2|EUKARYA|NO_SP|2,0
Q75HE5|EUKARYA|NO_SP|0,0
Q9XVS4|EUKARYA|NO_SP|1,0
Q9FME2|EUKARYA|NO_SP|1,0
O43913|EUKARYA|NO_SP|1,0
Q05166|EUKARYA|NO_SP|0,0
O70456|EUKARYA|NO_SP|0,0
P97562|EUKARYA|NO_SP|1,0
K7UTH7|EUKARYA|NO_SP|0,0
Q01543|EUKARYA|NO_SP|1,0
Q14192|EUKARYA|NO_SP|1,0
Q8GRN0|EUKARYA|NO_SP|2,0
Q4PSK3|EUKARYA|NO_SP|1,0
A1L4Y1|EUKARYA|NO_SP|0,0
P62993|EUKARYA|NO_SP|2,0
Q9FLY5|EUKARYA|NO_SP|2,0
P41779|EUKARYA|NO_SP|2,0
Q3KP66|EUKARYA|NO_SP|0,0
P86937|EUKARYA|NO_SP|1,0
Q9UK45|EUKARYA|NO_SP|0,0
Q78ZR5|EUKARYA|NO_SP|1,0
P32019|EUKARYA|NO_SP|2,0
Q05084|EUKARYA|NO_SP|1,0
Q96CB8|EUKARYA|NO_SP|2,0
Q05CL8|EUKARYA|NO_SP|1,0
Q9Y4Y9|EUKARYA|NO_SP|0,0
P62310|EUKARYA|NO_SP|0,0
Q9H063|EUKARYA|NO_SP|1,0
P21826|EUKARYA|NO_SP|1,0
Q9XZ06|EUKARYA|NO_SP|2,0
P38181|EUKARYA|NO_SP|2,0
Q920Q8|EUKARYA|NO_SP|0,0
O93800|EUKARYA|NO_SP|2,0
P56522|EUKARYA|NO_SP|0,0
Q94165|EUKARYA|NO_SP|1,0
F4KCE9|EUKARYA|NO_SP|2,0
Q8K3Y3|EUKARYA|NO_SP|0,0
Q9DAM1|EUKARYA|NO_SP|1,0
O80548|EUKARYA|NO_SP|2,0
P10507|EUKARYA|NO_SP|0,0
Q19131|EUKARYA|NO_SP|1,0
P36161|EUKARYA|NO_SP|2,0
Q9FIF5|EUKARYA|NO_SP|1,0
P36957|EUKARYA|NO_SP|0,0
Q9BZF2|EUKARYA|NO_SP|0,0
A0A075TRC0|EUKARYA|NO_SP|0,0
Q96DE5|EUKARYA|NO_SP|0,0
P35559|EUKARYA|NO_SP|2,0
Q9VLP7|EUKARYA|NO_SP|0,0
A0A0P0XB70|EUKARYA|NO_SP|1,0
P49030|EUKARYA|NO_SP|1,0
Q9P0P8|EUKARYA|NO_SP|0,0
A9T142|EUKARYA|NO_SP|0,0
P35729|EUKARYA|NO_SP|2,0
Q09252|EUKARYA|NO_SP|1,0
Q02199|EUKARYA|NO_SP|0,0
Q9JHR7|EUKARYA|NO_SP|2,0
Q9SCQ6|EUKARYA|NO_SP|2,0
Q9SD11|EUKARYA|NO_SP|2,0
Q0JFZ0|EUKARYA|NO_SP|0,0
G3XKQ9|EUKARYA|NO_SP|1,0
Q9M349|EUKARYA|NO_SP|2,0
O17862|EUKARYA|NO_SP|2,0
Q10571|EUKARYA|NO_SP|2,0
Q07243|EUKARYA|NO_SP|2,0
Q9FIM4|EUKARYA|NO_SP|1,0
Q9FY60|EUKARYA|NO_SP|1,0
P41227|EUKARYA|NO_SP|1,0
Q9C7F5|EUKARYA|NO_SP|1,0
Q9UBD5|EUKARYA|NO_SP|2,0
Q9U1H9|EUKARYA|NO_SP|2,0
Q13427|EUKARYA|NO_SP|0,0
A1Z7A6|EUKARYA|NO_SP|2,0
Q8TB92|EUKARYA|NO_SP|2,0
P53846|EUKARYA|NO_SP|1,0
P54310|EUKARYA|NO_SP|1,0
Q92585|EUKARYA|NO_SP|1,0
A6NJ78|EUKARYA|NO_SP|2,0
P47085|EUKARYA|NO_SP|2,0
Q39026|EUKARYA|NO_SP|0,0
P46150|EUKARYA|NO_SP|1,0
Q9LTV4|EUKARYA|NO_SP|2,0
Q4W9R0|EUKARYA|NO_SP|1,0
Q7XTK3|EUKARYA|NO_SP|0,0
A0A140LI88|EUKARYA|NO_SP|2,0
Q9SND6|EUKARYA|NO_SP|0,0
Q27W02|EUKARYA|NO_SP|1,0
A0A120KVW2|EUKARYA|NO_SP|0,0
P10085|EUKARYA|NO_SP|0,0
D3ZGX1|EUKARYA|NO_SP|2,0
Q6KC79|EUKARYA|NO_SP|2,0
Q9NUU6|EUKARYA|NO_SP|1,0
Q9UP65|EUKARYA|NO_SP|2,0
B8Y6I0|EUKARYA|NO_SP|0,0
Q8IH18|EUKARYA|NO_SP|1,0
Q9P4U9|EUKARYA|NO_SP|2,0
A2AS55|EUKARYA|NO_SP|0,0
Q7Z7F0|EUKARYA|NO_SP|0,0
Q5XVG3|EUKARYA|NO_SP|2,0
O23676|EUKARYA|NO_SP|1,0
Q10S65|EUKARYA|NO_SP|0,0
Q9SN78|EUKARYA|NO_SP|2,0
Q03790|EUKARYA|NO_SP|1,0
Q6K881|EUKARYA|NO_SP|2,0
Q10CH5|EUKARYA|NO_SP|1,0
Q9UNP9|EUKARYA|NO_SP|0,0
Q7Y220|EUKARYA|NO_SP|2,0
O94906|EUKARYA|NO_SP|0,0
P20108|EUKARYA|NO_SP|0,0
Q8QZV7|EUKARYA|NO_SP|1,0
Q9DC28|EUKARYA|NO_SP|0,0
Q8W4Q4|EUKARYA|NO_SP|2,0
P51960|EUKARYA|NO_SP|1,0
Q86TC9|EUKARYA|NO_SP|0,0
P46940|EUKARYA|NO_SP|1,0
Q8VXV7|EUKARYA|NO_SP|2,0
Q9FMT1|EUKARYA|NO_SP|0,0
Q0JHU7|EUKARYA|NO_SP|0,0
P97500|EUKARYA|NO_SP|0,0
P51521|EUKARYA|NO_SP|1,0
Q8WXW3|EUKARYA|NO_SP|1,0
P62937|EUKARYA|NO_SP|0,0
G5EFF1|EUKARYA|NO_SP|1,0
O59737|EUKARYA|NO_SP|0,0
P01584|EUKARYA|NO_SP|1,0
E5L8F7|EUKARYA|NO_SP|2,0
Q5S006|EUKARYA|NO_SP|2,0
Q867Z4|EUKARYA|NO_SP|0,0
Q63943|EUKARYA|NO_SP|2,0
A8ITB0|EUKARYA|NO_SP|0,0
P38769|EUKARYA|NO_SP|2,0
Q15843|EUKARYA|NO_SP|0,0
P11940|EUKARYA|NO_SP|0,0
Q84P24|EUKARYA|NO_SP|0,0
Q9NYB9|EUKARYA|NO_SP|0,0
Q96QP1|EUKARYA|NO_SP|1,0
Q8BVZ5|EUKARYA|NO_SP|1,0
P46822|EUKARYA|NO_SP|1,0
O75608|EUKARYA|NO_SP|0,0
Q05469|EUKARYA|NO_SP|1,0
Q9NXL9|EUKARYA|NO_SP|2,0
A0A120KVR8|EUKARYA|NO_SP|1,0
Q29122|EUKARYA|NO_SP|1,0
P43490|EUKARYA|NO_SP|2,0
B0XTT5|EUKARYA|NO_SP|1,0
Q9SQY0|EUKARYA|NO_SP|0,0
Q13765|EUKARYA|NO_SP|0,0
Q07418|EUKARYA|NO_SP|2,0
P21952|EUKARYA|NO_SP|0,0
H2KYH4|EUKARYA|NO_SP|2,0
P41934|EUKARYA|NO_SP|1,0
Q17604|EUKARYA|NO_SP|2,0
O43504|EUKARYA|NO_SP|1,0
F4IAT8|EUKARYA|NO_SP|2,0
P42284|EUKARYA|NO_SP|0,0
P23249|EUKARYA|NO_SP|2,0
Q61474|EUKARYA|NO_SP|0,0
E9P8D2|EUKARYA|NO_SP|2,0
P11914|EUKARYA|NO_SP|0,0
Q9H9S0|EUKARYA|NO_SP|0,0
Q7F2L3|EUKARYA|NO_SP|0,0
Q9FLL1|EUKARYA|NO_SP|1,0
Q93YU8|EUKARYA|NO_SP|2,0
Q9QZA2|EUKARYA|NO_SP|2,0
P78356|EUKARYA|NO_SP|1,0
P53396|EUKARYA|NO_SP|1,0
Q9LTK0|EUKARYA|NO_SP|2,0
Q6U6H1|EUKARYA|NO_SP|2,0
Q03526|EUKARYA|NO_SP|2,0
Q14145|EUKARYA|NO_SP|1,0
A0A5K7RLP0|EUKARYA|NO_SP|1,0
D3ZNT6|EUKARYA|NO_SP|0,0
Q6P0N0|EUKARYA|NO_SP|1,0
P40457|EUKARYA|NO_SP|2,0
Q9WTU6|EUKARYA|NO_SP|0,0
Q94BR1|EUKARYA|NO_SP|2,0
P13349|EUKARYA|NO_SP|2,0
Q8NG66|EUKARYA|NO_SP|2,0
O75323|EUKARYA|NO_SP|0,0
Q9V466|EUKARYA|NO_SP|0,0
Q9V463|EUKARYA|NO_SP|1,0
A2AAJ9|EUKARYA|NO_SP|1,0
Q86TB9|EUKARYA|NO_SP|2,0
Q4X095|EUKARYA|NO_SP|1,0
Q99733|EUKARYA|NO_SP|1,0
P41829|EUKARYA|NO_SP|2,0
E9AGH7|EUKARYA|NO_SP|0,0
Q9VXE6|EUKARYA|NO_SP|2,0
A0A075TXZ8|EUKARYA|NO_SP|1,0
Q42527|EUKARYA|NO_SP|1,0
Q9QZR8|EUKARYA|NO_SP|2,0
F4HXL0|EUKARYA|NO_SP|2,0
P0C089|EUKARYA|NO_SP|1,0
O64740|EUKARYA|NO_SP|2,0
Q94AI6|EUKARYA|NO_SP|2,0
Q9NP64|EUKARYA|NO_SP|1,0
Q8BJ71|EUKARYA|NO_SP|2,0
Q7Z3E1|EUKARYA|NO_SP|2,0
P35558|EUKARYA|NO_SP|1,0
Q9LU85|EUKARYA|NO_SP|0,0
P48485|EUKARYA|NO_SP|0,0
Q9JMJ4|EUKARYA|NO_SP|2,0
Q8WWY3|EUKARYA|NO_SP|1,0
Q5FVH8|EUKARYA|NO_SP|2,0
P00128|EUKARYA|NO_SP|1,0
O70260|EUKARYA|NO_SP|2,0
Q7RTV0|EUKARYA|NO_SP|1,0
Q8NI37|EUKARYA|NO_SP|0,0
Q56Y52|EUKARYA|NO_SP|2,0
P27612|EUKARYA|NO_SP|2,0
O64750|EUKARYA|NO_SP|0,0
Q8N2H3|EUKARYA|NO_SP|0,0
Q9Y388|EUKARYA|NO_SP|1,0
Q96G75|EUKARYA|NO_SP|2,0
Q9BWG6|EUKARYA|NO_SP|2,0
O43255|EUKARYA|NO_SP|0,0
Q9VF27|EUKARYA|NO_SP|1,0
Q8C886|EUKARYA|NO_SP|0,0
Q01851|EUKARYA|NO_SP|2,0
Q9R1P0|EUKARYA|NO_SP|0,0
F4HT77|EUKARYA|NO_SP|0,0
P00873|EUKARYA|NO_SP|0,0
Q8N0T1|EUKARYA|NO_SP|1,0
Q9LFN6|EUKARYA|NO_SP|2,0
P09234|EUKARYA|NO_SP|2,0
P09661|EUKARYA|NO_SP|2,0
Q93YU5|EUKARYA|NO_SP|1,0
A0A024B7I0|EUKARYA|NO_SP|0,0
Q99LX0|EUKARYA|NO_SP|0,0
Q5JVF3|EUKARYA|NO_SP|2,0
P29590|EUKARYA|NO_SP|0,0
Q94230|EUKARYA|NO_SP|2,0
Q9M3C6|EUKARYA|NO_SP|0,0
P17812|EUKARYA|NO_SP|1,0
Q7KMJ6|EUKARYA|NO_SP|0,0
Q8K120|EUKARYA|NO_SP|0,0
P34077|EUKARYA|NO_SP|2,0
P40477|EUKARYA|NO_SP|2,0
Q9FX45|EUKARYA|NO_SP|0,0
Q8RXU6|EUKARYA|NO_SP|1,0
O62203|EUKARYA|NO_SP|0,0
A8J637|EUKARYA|NO_SP|0,0
Q91WE2|EUKARYA|NO_SP|0,0
Q9SNB7|EUKARYA|NO_SP|0,0
Q9H875|EUKARYA|NO_SP|1,0
Q9BWN1|EUKARYA|NO_SP|0,0
Q9JK66|EUKARYA|NO_SP|0,0
A0A1D6KL43|EUKARYA|NO_SP|0,0
F1SZ44|EUKARYA|NO_SP|0,0
O22666|EUKARYA|NO_SP|2,0
O15318|EUKARYA|NO_SP|0,0
A0A096MJY4|EUKARYA|NO_SP|2,0
Q8BVN9|EUKARYA|NO_SP|2,0
Q14872|EUKARYA|NO_SP|2,0
Q6IQ20|EUKARYA|NO_SP|1,0
B4XT64|EUKARYA|NO_SP|0,0
A0A2R6PN00|EUKARYA|NO_SP|2,0
Q9S7L2|EUKARYA|NO_SP|2,0
Q9GZZ1|EUKARYA|NO_SP|0,0
Q7X809|EUKARYA|NO_SP|0,0
P48482|EUKARYA|NO_SP|0,0
P42001|EUKARYA|NO_SP|1,0
F1R2J1|EUKARYA|NO_SP|1,0
Q38882|EUKARYA|NO_SP|2,0
Q9SL67|EUKARYA|NO_SP|0,0
O43660|EUKARYA|NO_SP|1,0
Q6L5B5|EUKARYA|NO_SP|2,0
Q9XID5|EUKARYA|NO_SP|1,0
P61353|EUKARYA|NO_SP|2,0
P63006|EUKARYA|NO_SP|1,0
Q6Z6W2|EUKARYA|NO_SP|2,0
Q9Y586|EUKARYA|NO_SP|2,0
Q9BQA1|EUKARYA|NO_SP|0,0
Q9VYQ0|EUKARYA|NO_SP|1,0
Q7X7A4|EUKARYA|NO_SP|0,0
O54972|EUKARYA|NO_SP|0,0
Q8GYP5|EUKARYA|NO_SP|2,0
Q86VP3|EUKARYA|NO_SP|0,0
P38197|EUKARYA|NO_SP|2,0
Q8TCS8|EUKARYA|NO_SP|0,0
Q64702|EUKARYA|NO_SP|0,0
P61290|EUKARYA|NO_SP|2,0
Q1HFZ0|EUKARYA|NO_SP|2,0
Q09601|EUKARYA|NO_SP|2,0
P57093|EUKARYA|NO_SP|2,0
P23798|EUKARYA|NO_SP|0,0
Q6P2Q9|EUKARYA|NO_SP|1,0
Q61550|EUKARYA|NO_SP|1,0
Q0VBL3|EUKARYA|NO_SP|0,0
Q7G1L2|EUKARYA|NO_SP|1,0
A2XKG2|EUKARYA|NO_SP|2,0
P0C5D6|EUKARYA|NO_SP|0,0
Q8GWY0|EUKARYA|NO_SP|0,0
G5EDT1|EUKARYA|NO_SP|2,0
Q8CFN5|EUKARYA|NO_SP|2,0
Q9C8R8|EUKARYA|NO_SP|0,0
O60393|EUKARYA|NO_SP|1,0
Q95QZ9|EUKARYA|NO_SP|2,0
P53081|EUKARYA|NO_SP|2,0
P35658|EUKARYA|NO_SP|1,0
Q8GY84|EUKARYA|NO_SP|0,0
Q02878|EUKARYA|NO_SP|2,0
Q9SR62|EUKARYA|NO_SP|2,0
Q9FGT1|EUKARYA|NO_SP|0,0
A7VJC2|EUKARYA|NO_SP|0,0
P43138|EUKARYA|NO_SP|2,0
Q8CIG8|EUKARYA|NO_SP|1,0
O04847|EUKARYA|NO_SP|1,0
Q6IA86|EUKARYA|NO_SP|1,0
Q9JII1|EUKARYA|NO_SP|0,0
Q8GYC1|EUKARYA|NO_SP|2,0
Q9H910|EUKARYA|NO_SP|2,0
Q9H079|EUKARYA|NO_SP|1,0
Q9SA14|EUKARYA|NO_SP|0,0
P40471|EUKARYA|NO_SP|0,0
P0DO03|EUKARYA|NO_SP|0,0
Q5U458|EUKARYA|NO_SP|0,0
Q22053|EUKARYA|NO_SP|0,0
Q9BZ67|EUKARYA|NO_SP|0,0
P38919|EUKARYA|NO_SP|0,0
Q944L3|EUKARYA|NO_SP|2,0
Q9H5V9|EUKARYA|NO_SP|1,0
P38143|EUKARYA|NO_SP|2,0
Q96HW7|EUKARYA|NO_SP|2,0
A0A1P8ASY1|EUKARYA|NO_SP|1,0
A8MZ59|EUKARYA|NO_SP|2,0
P35639|EUKARYA|NO_SP|2,0
Q9Z207|EUKARYA|NO_SP|1,0
Q54BW5|EUKARYA|NO_SP|1,0
Q9UBX2|EUKARYA|NO_SP|0,0
P55039|EUKARYA|NO_SP|2,0
P84090|EUKARYA|NO_SP|1,0
P40566|EUKARYA|NO_SP|2,0
O59858|EUKARYA|NO_SP|2,0
O94244|EUKARYA|NO_SP|1,0
P51858|EUKARYA|NO_SP|2,0
P42858|EUKARYA|NO_SP|0,0
Q8K0U4|EUKARYA|NO_SP|2,0
P49775|EUKARYA|NO_SP|1,0
Q9ASP6|EUKARYA|NO_SP|0,0
O43390|EUKARYA|NO_SP|2,0
Q99MR0|EUKARYA|NO_SP|0,0
Q9XXK1|EUKARYA|NO_SP|0,0
Q8W3L9|EUKARYA|NO_SP|2,0
A1XBS5|EUKARYA|NO_SP|2,0
P04117|EUKARYA|NO_SP|0,0
P62942|EUKARYA|NO_SP|1,0
Q96HJ9|EUKARYA|NO_SP|2,0
P25373|EUKARYA|NO_SP|1,0
O88895|EUKARYA|NO_SP|1,0
P22315|EUKARYA|NO_SP|1,0
P31170|EUKARYA|NO_SP|0,0
Q7Z6Z7|EUKARYA|NO_SP|2,0
Q9ULR0|EUKARYA|NO_SP|2,0
Q9QY84|EUKARYA|NO_SP|2,0
Q9JII6|EUKARYA|NO_SP|0,0
Q9Y4X0|EUKARYA|NO_SP|0,0
Q93VB2|EUKARYA|NO_SP|0,0
Q75N62|EUKARYA|NO_SP|0,0
A2RVJ8|EUKARYA|NO_SP|2,0
P40037|EUKARYA|NO_SP|0,0
Q96PE3|EUKARYA|NO_SP|2,0
Q9VHJ6|EUKARYA|NO_SP|1,0
Q12906|EUKARYA|NO_SP|1,0
Q15811|EUKARYA|NO_SP|2,0
Q8H1F7|EUKARYA|NO_SP|2,0
P55265|EUKARYA|NO_SP|2,0
I1JIC4|EUKARYA|NO_SP|2,0
Q9UKT4|EUKARYA|NO_SP|1,0
Q9UF56|EUKARYA|NO_SP|0,0
Q96GX5|EUKARYA|NO_SP|0,0
Q8W4D6|EUKARYA|NO_SP|1,0
P0C870|EUKARYA|NO_SP|1,0
Q16526|EUKARYA|NO_SP|0,0
P30999|EUKARYA|NO_SP|1,0
Q6ICB0|EUKARYA|NO_SP|2,0
P09038|EUKARYA|NO_SP|0,0
O35387|EUKARYA|NO_SP|1,0
Q9P0M6|EUKARYA|NO_SP|0,0
P0DPK2|EUKARYA|NO_SP|0,0
Q94BU8|EUKARYA|NO_SP|2,0
P69246|EUKARYA|NO_SP|0,0
Q9H6K1|EUKARYA|NO_SP|1,0
Q5VNM3|EUKARYA|NO_SP|0,0
Q92831|EUKARYA|NO_SP|0,0
Q923K9|EUKARYA|NO_SP|0,0
F4HUK6|EUKARYA|NO_SP|2,0
Q13155|EUKARYA|NO_SP|2,0
I6LAD1|EUKARYA|NO_SP|2,0
K4CA50|EUKARYA|NO_SP|2,0
Q8VDP2|EUKARYA|NO_SP|1,0
Q42463|EUKARYA|NO_SP|0,0
G5EGE9|EUKARYA|NO_SP|1,0
Q9Z2V5|EUKARYA|NO_SP|0,0
Q9D8T2|EUKARYA|NO_SP|2,0
P84076|EUKARYA|NO_SP|1,0
P19483|EUKARYA|NO_SP|0,0
Q62915|EUKARYA|NO_SP|0,0
Q9Z2F5|EUKARYA|NO_SP|1,0
O60716|EUKARYA|NO_SP|1,0
Q9UMR2|EUKARYA|NO_SP|2,0
Q9ZTK5|EUKARYA|NO_SP|2,0
Q86SG3|EUKARYA|NO_SP|0,0
Q9NYP3|EUKARYA|NO_SP|0,0
Q8IY37|EUKARYA|NO_SP|2,0
Q96EV8|EUKARYA|NO_SP|2,0
Q9P7F8|EUKARYA|NO_SP|0,0
Q9FNI1|EUKARYA|NO_SP|0,0
Q921D9|EUKARYA|NO_SP|2,0
Q8H0W2|EUKARYA|NO_SP|1,0
Q9QZQ8|EUKARYA|NO_SP|0,0
G4N7S6|EUKARYA|NO_SP|1,0
Q9UK76|EUKARYA|NO_SP|2,0
Q9ES74|EUKARYA|NO_SP|1,0
P52891|EUKARYA|NO_SP|2,0
Q6ID70|EUKARYA|NO_SP|2,0
A0A075TXZ1|EUKARYA|NO_SP|1,0
Q50L42|EUKARYA|NO_SP|2,0
Q7Z3Z4|EUKARYA|NO_SP|0,0
P67779|EUKARYA|NO_SP|0,0
P62913|EUKARYA|NO_SP|0,0
O82204|EUKARYA|NO_SP|1,0
Q96ER3|EUKARYA|NO_SP|2,0
Q96P11|EUKARYA|NO_SP|2,0
P49686|EUKARYA|NO_SP|0,0
O81439|EUKARYA|NO_SP|0,0
Q0WNP3|EUKARYA|NO_SP|2,0
P49722|EUKARYA|NO_SP|0,0
Q2QLV9|EUKARYA|NO_SP|0,0
Q8VH31|EUKARYA|NO_SP|1,0
F4IS91|EUKARYA|NO_SP|0,0
Q80SW1|EUKARYA|NO_SP|2,0
A0A0K3AUE4|EUKARYA|NO_SP|1,0
Q18616|EUKARYA|NO_SP|0,0
P40424|EUKARYA|NO_SP|1,0
Q50L41|EUKARYA|NO_SP|2,0
P62822|EUKARYA|NO_SP|0,0
Q27W01|EUKARYA|NO_SP|2,0
P10826|EUKARYA|NO_SP|0,0
P10276|EUKARYA|NO_SP|0,0
P52301|EUKARYA|NO_SP|0,0
Q8VC56|EUKARYA|NO_SP|2,0
V9M2S5|EUKARYA|NO_SP|0,0
P0CX38|EUKARYA|NO_SP|2,0
Q9FJ00|EUKARYA|NO_SP|1,0
Q4WF55|EUKARYA|NO_SP|2,0
Q20481|EUKARYA|NO_SP|2,0
Q9V3H8|EUKARYA|NO_SP|2,0
P40368|EUKARYA|NO_SP|1,0
Q922S4|EUKARYA|NO_SP|0,0
Q0J954|EUKARYA|NO_SP|0,0
P62854|EUKARYA|NO_SP|1,0
P97351|EUKARYA|NO_SP|2,0
F4JHH5|EUKARYA|NO_SP|1,0
X5JA13|EUKARYA|NO_SP|0,0
X5JB51|EUKARYA|NO_SP|0,0
Q9UPN6|EUKARYA|NO_SP|2,0
Q651B6|EUKARYA|NO_SP|0,0
O23160|EUKARYA|NO_SP|2,0
Q9Y3R4|EUKARYA|NO_SP|0,0
Q6KCD5|EUKARYA|NO_SP|2,0
O00567|EUKARYA|NO_SP|0,0
Q9LNW3|EUKARYA|NO_SP|1,0
P48837|EUKARYA|NO_SP|0,0
Q6QJ72|EUKARYA|NO_SP|2,0
Q96EQ9|EUKARYA|NO_SP|2,0
V5IM94|EUKARYA|NO_SP|2,0
P0CU17|EUKARYA|NO_SP|1,0
P22626|EUKARYA|NO_SP|0,0
Q63425|EUKARYA|NO_SP|0,0
E9Q8T2|EUKARYA|NO_SP|2,0
Q3TMV7|EUKARYA|NO_SP|0,0
Q7Z3Z2|EUKARYA|NO_SP|0,0
Q9FFZ6|EUKARYA|NO_SP|0,0
P49207|EUKARYA|NO_SP|2,0
P69243|EUKARYA|NO_SP|1,0
G8GJ94|EUKARYA|NO_SP|1,0
Q12874|EUKARYA|NO_SP|2,0
Q10LI1|EUKARYA|NO_SP|2,0
P70340|EUKARYA|NO_SP|2,0
P49591|EUKARYA|NO_SP|2,0
Q6K1S6|EUKARYA|NO_SP|2,0
F4JTS8|EUKARYA|NO_SP|1,0
P0DO24|EUKARYA|NO_SP|1,0
Q9VZ23|EUKARYA|NO_SP|0,0
Q96CM3|EUKARYA|NO_SP|2,0
